Provincia,Periodo,Media_tmed,Media_prec,Media_sol,Media_tmin,Media_tmax,Población,Latitud,Longitud
Huelva,2021-12-01,13.76574074074074,3.4971153846153844,6.074193548387097,9.614814814814816,17.925925925925927,149310,37.26004113,-6.95040588
Huelva,2022-01-01,12.106451612903227,0.11463414634146342,8.26774193548387,6.637903225806451,17.574193548387097,149310,37.26004113,-6.95040588
Huelva,2022-02-01,13.833064516129031,0.29593495934959346,8.27741935483871,8.17741935483871,19.48709677419355,149310,37.26004113,-6.95040588
Huelva,2022-03-01,13.583064516129031,4.443333333333333,6.354838709677419,9.290322580645162,17.884677419354837,149310,37.26004113,-6.95040588
Huelva,2022-04-01,15.59274193548387,1.7909090909090908,10.161290322580646,10.239516129032259,20.941129032258065,149310,37.26004113,-6.95040588
Huelva,2022-05-01,20.86935483870968,0.23658536585365855,11.651612903225805,14.666935483870969,27.073387096774194,149310,37.26004113,-6.95040588
Huelva,2022-06-01,23.233870967741936,0.00967741935483871,12.719354838709679,17.05564516129032,29.406451612903226,149310,37.26004113,-6.95040588
Huelva,2022-07-01,27.379032258064516,0.0,12.629032258064516,20.498387096774195,34.25645161290323,149310,37.26004113,-6.95040588
Huelva,2022-08-01,25.083870967741937,0.15161290322580645,10.996774193548386,18.868548387096773,31.29274193548387,149310,37.26004113,-6.95040588
Huelva,2022-09-01,22.81065573770492,0.5628099173553719,10.151724137931033,17.410655737704918,28.209016393442624,149310,37.26004113,-6.95040588
Huelva,2022-10-01,21.446341463414633,1.524793388429752,7.341935483870968,16.440650406504066,26.452845528455285,149310,37.26004113,-6.95040588
Huelva,2022-11-01,16.15483870967742,1.2974137931034482,6.370967741935484,11.52258064516129,20.776612903225807,149310,37.26004113,-6.95040588
Huelva,2022-12-01,14.360330578512396,5.9225,5.525806451612904,10.433884297520661,18.294214876033056,149310,37.26004113,-6.95040588
Huelva,2023-01-01,11.456097560975609,0.55,7.164516129032258,6.603252032520325,16.327642276422765,149310,37.26004113,-6.95040588
Huelva,2023-02-01,11.912096774193548,0.8647058823529412,7.877419354838709,6.312096774193549,17.51451612903226,149310,37.26004113,-6.95040588
Huelva,2023-03-01,15.587096774193547,0.5430894308943089,9.293548387096775,9.676612903225807,21.49758064516129,149310,37.26004113,-6.95040588
Huelva,2023-04-01,19.70483870967742,0.08951612903225806,11.570967741935483,12.798387096774194,26.608870967741936,149310,37.26004113,-6.95040588
Huelva,2023-05-01,20.568548387096776,0.6554621848739496,11.170967741935485,14.988709677419354,26.146774193548385,149310,37.26004113,-6.95040588
Huelva,2023-06-01,24.365322580645163,1.4721311475409835,11.819354838709677,18.690322580645162,30.03548387096774,149310,37.26004113,-6.95040588
Huelva,2023-07-01,26.554471544715447,0.0,13.106451612903227,20.109756097560975,33.00406504065041,149310,37.26004113,-6.95040588
Huelva,2023-08-01,27.95862068965517,0.0,12.196774193548388,20.806896551724137,35.10344827586207,149310,37.26004113,-6.95040588
Huelva,2023-09-01,22.714159292035397,0.8134453781512605,9.709677419354838,17.180701754385964,28.24778761061947,149310,37.26004113,-6.95040588
Huelva,2023-10-01,21.081451612903226,4.82155172413793,7.464516129032258,16.108870967741936,26.05483870967742,149310,37.26004113,-6.95040588
Huelva,2023-11-01,16.22016129032258,2.004166666666667,7.34516129032258,11.325806451612904,21.114516129032257,149310,37.26004113,-6.95040588
Huelva,2023-12-01,12.175,0.14285714285714285,6.5,7.3625,17.025,149310,37.26004113,-6.95040588
Huesca,2014-01-01,5.284563758389262,4.569594594594594,4.148387096774194,1.710738255033557,8.861073825503356,52347,42.14062739,-0.40842276
Huesca,2014-02-01,4.161842105263158,4.315131578947368,4.870967741935484,-0.12960526315789472,8.46513157894737,52347,42.14062739,-0.40842276
Huesca,2014-03-01,8.244805194805195,2.591612903225806,7.770967741935484,2.218831168831169,14.273376623376622,52347,42.14062739,-0.40842276
Huesca,2014-04-01,12.438709677419356,2.7541935483870965,9.103225806451613,6.236129032258065,18.630967741935486,52347,42.14062739,-0.40842276
Huesca,2014-05-01,12.786111111111111,2.99020979020979,9.041935483870969,6.178472222222222,19.398611111111112,52347,42.14062739,-0.40842276
Huesca,2014-06-01,18.635114503816794,1.5677165354330709,10.558064516129033,11.65648854961832,25.61145038167939,52347,42.14062739,-0.40842276
Huesca,2014-07-01,19.306569343065693,1.7007299270072993,10.95483870967742,12.256204379562043,26.367883211678834,52347,42.14062739,-0.40842276
Huesca,2014-08-01,19.63813559322034,3.1016666666666666,9.951612903225806,12.845762711864406,26.43135593220339,52347,42.14062739,-0.40842276
Huesca,2014-09-01,18.09915254237288,2.7155172413793105,7.441935483870967,12.09322033898305,24.1135593220339,52347,42.14062739,-0.40842276
Huesca,2014-10-01,15.5,2.066233766233766,6.316129032258065,10.008441558441557,20.992207792207793,52347,42.14062739,-0.40842276
Huesca,2014-11-01,8.722535211267605,6.525179856115108,3.8741935483870966,4.743661971830986,12.704929577464789,52347,42.14062739,-0.40842276
Huesca,2014-12-01,5.76793893129771,0.6807692307692308,4.716129032258064,1.0412213740458016,10.498473282442747,52347,42.14062739,-0.40842276
Huesca,2015-01-01,4.6685314685314685,2.4460992907801415,5.235483870967743,-0.3174825174825175,9.658741258741259,52347,42.14062739,-0.40842276
Huesca,2015-02-01,3.9006802721088434,2.528859060402685,6.632258064516129,-0.8952380952380952,8.703401360544218,52347,42.14062739,-0.40842276
Huesca,2015-03-01,9.070666666666666,1.3896774193548387,6.835483870967742,3.2066666666666666,14.930666666666665,52347,42.14062739,-0.40842276
Huesca,2015-04-01,12.016546762589927,1.7345323741007195,8.890322580645162,5.670503597122303,18.364748201438847,52347,42.14062739,-0.40842276
Huesca,2015-05-01,15.546052631578947,0.5914473684210527,10.2,8.817105263157895,22.287499999999998,52347,42.14062739,-0.40842276
Huesca,2015-06-01,20.1032,2.8688,10.903225806451612,12.923200000000001,27.2752,52347,42.14062739,-0.40842276
Huesca,2015-07-01,23.929139072847683,2.4845637583892617,10.806451612903226,15.858278145695364,31.992052980132453,52347,42.14062739,-0.40842276
Huesca,2015-08-01,20.90902777777778,2.4028368794326243,10.17741935483871,13.801388888888889,28.016666666666666,52347,42.14062739,-0.40842276
Huesca,2015-09-01,15.498630136986302,3.478767123287671,8.135483870967741,9.01917808219178,21.97671232876712,52347,42.14062739,-0.40842276
Huesca,2015-10-01,12.81726618705036,2.0277372262773725,6.435483870967742,7.211510791366906,18.425179856115108,52347,42.14062739,-0.40842276
Huesca,2015-11-01,9.923776223776223,2.7380281690140844,4.319354838709677,4.501398601398602,15.35104895104895,52347,42.14062739,-0.40842276
Huesca,2015-12-01,8.084057971014492,0.09779411764705881,4.138709677419355,2.8289855072463768,13.344202898550725,52347,42.14062739,-0.40842276
Huesca,2016-01-01,5.634722222222222,4.192142857142857,3.806451612903226,1.588888888888889,9.690277777777778,52347,42.14062739,-0.40842276
Huesca,2016-02-01,5.9058441558441555,4.402614379084968,6.064516129032258,0.7454545454545455,11.05974025974026,52347,42.14062739,-0.40842276
Huesca,2016-03-01,6.396078431372549,3.180794701986755,6.941935483870967,1.1274509803921569,11.654248366013071,52347,42.14062739,-0.40842276
Huesca,2016-04-01,9.40258064516129,3.356129032258065,7.764516129032257,3.644516129032258,15.15548387096774,52347,42.14062739,-0.40842276
Huesca,2016-05-01,13.325,2.303125,9.40967741935484,6.79140625,19.859375,52347,42.14062739,-0.40842276
Huesca,2016-06-01,18.720161290322583,0.9341463414634147,11.48709677419355,10.941129032258065,26.499193548387098,52347,42.14062739,-0.40842276
Huesca,2016-07-01,22.313709677419357,0.9405660377358491,12.316129032258065,13.906451612903227,30.725,52347,42.14062739,-0.40842276
Huesca,2016-08-01,22.413675213675216,0.7769230769230769,11.816129032258065,13.546153846153848,31.280341880341883,52347,42.14062739,-0.40842276
Huesca,2016-09-01,19.051219512195125,1.3333333333333333,9.100000000000001,11.84390243902439,26.26178861788618,52347,42.14062739,-0.40842276
Huesca,2016-10-01,13.744354838709677,3.0911290322580647,6.4366666666666665,7.870161290322581,19.62258064516129,52347,42.14062739,-0.40842276
Huesca,2016-11-01,7.397478991596638,6.613223140495868,5.199999999999999,2.754621848739496,12.040336134453781,52347,42.14062739,-0.40842276
Huesca,2016-12-01,5.606451612903226,0.03870967741935484,2.858064516129032,0.417741935483871,10.791129032258064,52347,42.14062739,-0.40842276
Huesca,2017-01-01,3.493333333333333,1.7454545454545454,5.745161290322581,-1.715,8.704166666666667,52347,42.14062739,-0.40842276
Huesca,2017-02-01,6.996774193548387,4.290322580645161,6.325806451612903,1.375,12.614516129032259,52347,42.14062739,-0.40842276
Huesca,2017-03-01,9.787903225806453,2.868292682926829,8.535483870967743,3.4612903225806453,16.113709677419354,52347,42.14062739,-0.40842276
Huesca,2017-04-01,11.390322580645162,1.075609756097561,10.393548387096773,3.889516129032258,18.9,52347,42.14062739,-0.40842276
Huesca,2017-05-01,15.911290322580646,3.1188524590163933,10.283870967741937,8.846774193548388,22.976612903225806,52347,42.14062739,-0.40842276
Huesca,2017-06-01,20.807317073170733,3.145,11.189655172413794,13.434146341463416,28.18861788617886,52347,42.14062739,-0.40842276
Huesca,2017-07-01,22.236585365853657,1.2106557377049179,11.2,14.360975609756098,30.108130081300814,52347,42.14062739,-0.40842276
Huesca,2017-08-01,22.049999999999997,1.2848214285714286,9.935483870967742,14.388709677419355,29.725806451612904,52347,42.14062739,-0.40842276
Huesca,2017-09-01,15.63032786885246,1.1019607843137256,9.406451612903227,8.77295081967213,22.482786885245904,52347,42.14062739,-0.40842276
Huesca,2017-10-01,15.312903225806451,1.314516129032258,8.443333333333333,8.194354838709678,22.432258064516127,52347,42.14062739,-0.40842276
Huesca,2017-11-01,7.799193548387097,0.48709677419354835,6.964516129032258,2.353225806451613,13.245967741935484,52347,42.14062739,-0.40842276
Huesca,2017-12-01,3.892682926829268,3.716528925619835,4.456666666666666,-0.4609756097560975,8.245528455284553,52347,42.14062739,-0.40842276
Huesca,2018-01-01,5.647154471544716,2.217741935483871,5.23103448275862,1.1382113821138211,10.16260162601626,52347,42.14062739,-0.40842276
Huesca,2018-02-01,3.0387096774193547,3.0577235772357727,2.677777777777778,-1.4846774193548387,7.55241935483871,52347,42.14062739,-0.40842276
Huesca,2018-03-01,5.591935483870968,5.694117647058824,4.476344086021506,1.0169354838709677,10.168548387096775,52347,42.14062739,-0.40842276
